scope,individual,transition_id,transition_weight,parameter,gdis,potential
cf_extension,18489,T3_CF,0.75,0.32973573,0.8290262274640872,1.6913163587296898
cf_extension,18489,T3_CF,0.75,0.33368955499999997,0.7884298512924112,1.9566544054334867
cf_extension,18489,T3_CF,0.75,0.33869167,0.7182287340609534,1.352742988939938
cf_extension,18489,T3_CF,0.75,0.3436947,0.6275665676216674,0.9462693735872233
cf_extension,18489,T3_CF,0.75,0.35093111,0.5453092265809858,0.7313303643438587
cf_extension,18489,T3_CF,0.75,0.35723773000000003,0.4993401984656185,0.6446258758118251
cf_extension,18489,T3_CF,0.75,0.363584295,0.5238157567288788,0.6669732215345958
cf_extension,18489,T3_CF,0.75,0.36982890999999996,0.5890231998939691,0.8770995065075176
cf_extension,18489,T3_CF,0.75,0.377403975,0.6602891733958958,1.142689677730057
cf_extension,18489,T3_CF,0.75,0.386348755,0.7157218402906751,1.340048744674582
cf_extension,18489,T3_CF,0.75,0.39761314999999997,0.7334293636343229,1.2578554252929226
cf_extension,18489,T3_CF,1.0,0.0093122065,0.04292447906065996,0.032337288982301066
cf_extension,18489,T3_CF,1.0,0.011328037999999999,0.3467414384218353,0.45796882037979997
cf_extension,18489,T3_CF,1.0,0.01302681,0.5275782940385397,0.7535817630361596
cf_extension,18489,T3_CF,1.0,0.0143263495,0.6134471273028991,0.9234803258088411
cf_extension,18489,T3_CF,1.0,0.015519297,0.6323600196070386,0.9808584561756956
cf_extension,18489,T3_CF,1.0,0.0168322035,0.615335415870103,0.9424094034424585
cf_extension,18489,T3_CF,1.0,0.017914324000000002,0.5970219643394462,0.8856955004458268
