var_name_unique,gene_index,gene_name_original,highly_variable,highly_variable_nbatches,means,dispersions,dispersions_norm
KRT18P29,5694,KRT18P29,True,4,0.004088748603330953,1.7172787600801271,0.19774126
FRZB,5697,FRZB,True,14,0.5163404030545199,2.4567369739901235,2.2932887
FSIP2,5717,FSIP2,True,3,0.1652784014988471,2.1731199946778332,0.94265836
RPL21P32,5719,RPL21P32,True,5,0.005874732768186513,1.9584432667048703,0.57679254
TFPI,5732,TFPI,True,11,0.24649870044379338,2.2300824981940486,1.3837452
COL3A1,5738,COL3A1,True,18,1.468056279035731,3.1461178074112732,4.1532226
SLC40A1,5744,SLC40A1,True,7,0.27339129844225507,2.2387538613200237,1.6539531
AC006460.1,5766,AC006460.1,True,4,0.0013266620818603362,1.5814695300803607,-0.04665502
AC005540.1,5767,AC005540.1,True,5,0.004368513094189235,1.961008362995324,0.5958762
TMEFF2,5781,TMEFF2,True,4,0.005068385886755562,1.6661018912447254,0.13425858
AC074290.1,5785,AC074290.1,True,4,0.0018485782810802342,1.7549226882508489,0.22082484
PLCL1,5823,PLCL1,True,4,0.008746718219563287,2.074277096201013,0.78404206
SGO2,5840,SGO2,True,5,0.7390350749526897,2.0478709677445512,0.6063067
RNU6-31P,5845,RNU6-31P,True,4,0.002578971217165995,1.6575452146967515,0.12118492
RPL17P10,5860,RPL17P10,True,4,0.006667616279144432,1.889780028355449,0.48533553
FLACC1,5868,FLACC1,True,4,0.007995525277180157,2.0030420912645477,0.63943595
KIAA2012,5882,KIAA2012,True,4,0.011566200353918083,1.9022994293340891,0.49286422
AC125238.1,5922,AC125238.1,True,5,0.0014060926797343609,1.340961784957556,-0.3168583
NRP2,5928,NRP2,True,18,0.7145839733385064,2.395173835733766,2.5714467
C2orf80,5973,C2orf80,True,4,0.006449753878571281,1.747854945258822,0.21749337
AC007038.1,5992,AC007038.1,True,4,0.006989292895546385,1.9516020848086222,0.5871185
MYL1,5996,MYL1,True,4,0.00445389524244182,1.6182438061841382,0.1395879
VWC2L,6012,VWC2L,True,4,0.0022498752636868524,1.5924797740995558,-0.062265333
FN1,6020,FN1,True,16,0.5996068985539197,2.5292037413459556,3.270046
AC093850.1,6024,AC093850.1,True,4,0.00272609291719008,1.7332828563156166,0.17651217
AC098820.3,6039,AC098820.3,True,4,0.0018580565123031112,1.5194894808528558,-0.043019418
IGFBP5,6045,IGFBP5,True,19,0.6741346722312727,2.7861598087748787,3.888011
AC007563.2,6046,AC007563.2,True,3,0.06247900262211623,2.0803091208940696,0.78729945
AC010136.1,6053,AC010136.1,True,5,0.03070764980926106,2.0398787953323834,0.7280379
CATIP-AS1,6067,CATIP-AS1,True,4,0.00524372360832866,1.769605608765978,0.28557658
RPL23P4,6138,RPL23P4,True,4,0.001840392019035507,1.4478847964502648,-0.10264165
PAX3,6149,PAX3,True,4,0.003509432851479938,1.8960667300896679,0.4585117
CT75,6152,CT75,True,3,0.01556166955780837,2.0756653678412302,0.7671175
SCG2,6163,SCG2,True,10,0.024080679065140952,2.414164931356565,1.3366183
SERPINE2,6169,SERPINE2,True,18,1.285260820367612,2.8130353705794335,3.6732068
RPL23AP26,6245,RPL23AP26,True,5,0.004521086247602393,1.7316249702857662,0.22274834
KCNJ13,6272,KCNJ13,True,5,0.005859124643015469,1.9772873185453654,0.6229896
RN7SL32P,6276,RN7SL32P,True,4,0.0007064219025861934,1.144827510581554,-0.23769465
AC112715.1,6315,AC112715.1,True,4,0.001019623274455923,1.3587440545138947,0.01845576
KLHL30,6330,KLHL30,True,5,0.005069847172287472,1.8186642440847502,0.47648087
AC012485.3,6337,AC012485.3,True,12,0.00625693605911435,2.3381776791094055,1.2988031
AC110619.1,6352,AC110619.1,True,4,0.0007423278010025774,1.1023235071909756,-0.14934443
CNTN4,6406,CNTN4,True,3,0.1677334705595393,2.1309414859828557,0.8909834
ITPR1-DT,6422,ITPR1-DT,True,5,0.008679213707087562,1.9328583148856158,0.55712354
LMCD1,6443,LMCD1,True,8,0.18748818096651207,2.3274018536564816,1.6213729
SSUH2,6445,SSUH2,True,4,0.0018514954123776354,1.4676809712237018,-0.09765875
LINC00852,6494,LINC00852,True,4,0.0017962061582132063,1.5243112679174375,-0.035173647
HRH1,6502,HRH1,True,4,0.0019232700608315806,1.60314490834114,0.031610843
Metazoa-SRP.28,6524,Metazoa-SRP.28,True,4,0.004051339344717636,1.848908566194623,0.39552748
KRT18P17,6527,KRT18P17,True,4,0.022804593511710648,2.035032376004555,0.7237342
RN7SL4P,6575,RN7SL4P,True,6,0.001405364677056288,1.380410930541889,0.028864319
AC090948.1,6584,AC090948.1,True,5,0.0012578963330884165,1.2970577939048007,-0.24709105
PLCL2,6592,PLCL2,True,3,0.04272958005791398,2.0405500593768955,0.6968899
RAD23BP1,6607,RAD23BP1,True,4,0.004634359633733982,1.7151901424721268,0.18871324
EFHB,6610,EFHB,True,4,0.00802081333585322,1.966385274818861,0.6222448
MICOS10P3,6653,MICOS10P3,True,4,0.006032929443229324,1.8161289737147956,0.3597609
GADL1,6679,GADL1,True,6,0.0033528924945858216,1.716928881576543,0.20778918
AC115283.1,6681,AC115283.1,True,4,0.0026158159215310065,1.8244743652761315,0.39127064
TMPPE,6711,TMPPE,True,4,0.001549813994826693,1.3858532352315107,-0.24664578
RPL29P11,6740,RPL29P11,True,4,0.014907313535760705,1.8868056666389876,0.47445482
XIRP1,6780,XIRP1,True,5,0.038477109263152565,2.0589757777050623,0.7441725
AC134504.1,6916,AC134504.1,True,4,0.0022097630185160294,1.3863836736672805,-0.064099714
MYL3,6918,MYL3,True,16,0.4571939023326408,3.001581636165125,5.031304
LINC02585,6968,LINC02585,True,4,0.005091012112950389,1.8749265448297692,0.43609846
RN7SL182P,6987,RN7SL182P,True,4,0.0009717388959174367,1.5085199767539679,-0.15122987
RHOA-IT1,7002,RHOA-IT1,True,4,0.0008102920507218214,1.2842888810812283,0.03893177
GRM2,7073,GRM2,True,5,0.005112988332162996,1.7976337237909574,0.30503827
AC097636.2,7074,AC097636.2,True,4,0.006364565731950902,1.9126647091539342,0.4888771
TNNC1,7105,TNNC1,True,15,0.47308827519695634,2.808227614807606,4.528538
STIMATE-MUSTN1,7126,STIMATE-MUSTN1,True,5,0.0030621122255199093,1.7084106458508532,0.14314122
ESRG,7149,ESRG,True,10,1.1222820196291456,2.242834540445928,1.2613012
LRTM1,7151,LRTM1,True,8,0.002568735142192692,1.886879463741915,0.5738227
WNT5A,7153,WNT5A,True,14,0.4813584903517252,2.2040909180486086,1.7784142
ARHGEF3,7160,ARHGEF3,True,3,0.1691025103322454,2.067697260807612,0.9143326
DENND6A-DT,7178,DENND6A-DT,True,6,0.003360161294962448,1.686113662042284,0.14000304
PXK,7190,PXK,True,3,0.29635734360990806,2.104379633534971,0.9591691
PPIAP70,7206,PPIAP70,True,4,0.003953720765127197,1.714659003927792,0.15137939
CADPS,7216,CADPS,True,3,0.037681836702493914,2.063109231627966,0.7583985
ADAMTS9,7242,ADAMTS9,True,3,0.22746659637496242,2.1584742410710955,1.0162417
FRMD4B,7273,FRMD4B,True,13,0.5507735305902465,2.219516565043739,1.568993
MITF,7275,MITF,True,3,0.08774998436453753,2.16181486840366,0.9102477
HMGB1P36,7282,HMGB1P36,True,6,0.0018310954488402586,1.6373647467117352,0.346075
FOXP1,7283,FOXP1,True,8,0.5451004954115732,2.108973352561666,1.0415906
FOXP1-IT1,7286,FOXP1-IT1,True,4,0.0037956508747547255,1.7783416777686007,0.2799878
CCDC75P1,7306,CCDC75P1,True,3,0.004018412963937513,2.0004782292500964,0.63307685
AC117489.1,7309,AC117489.1,True,4,0.002626010631861403,1.6101696589912693,0.42672163
AC108724.2,7327,AC108724.2,True,5,0.0012687070600143572,1.539740962394869,0.03569006
AGGF1P3,7328,AGGF1P3,True,6,0.0022512231492423087,1.7682877804979558,0.4217139
ROBO2,7334,ROBO2,True,8,0.31170874634719026,2.174749791278497,1.5448519
AC021660.4,7422,AC021660.4,True,5,0.0014267191510986407,1.3497567724830362,-0.2902947
ST3GAL6-AS1,7425,ST3GAL6-AS1,True,3,0.02301391215550881,2.0233639927593465,0.69108015
COL8A1,7434,COL8A1,True,8,0.08378407309785912,2.291752679175818,1.1494523
FILIP1L,7437,FILIP1L,True,17,0.40218287203571584,2.575857341323135,3.5469017
SENP7,7453,SENP7,True,3,0.31185960185331363,2.0784579309146385,0.8137194
AC073861.1,7460,AC073861.1,True,4,1.1095226842442656,2.080074774432098,0.28286088
AC063944.1,7488,AC063944.1,True,4,0.001234436408952216,1.5593942996272576,0.0720567
MYH15,7500,MYH15,True,4,0.020873600907033635,1.980674592129055,0.60543084
DPPA4,7509,DPPA4,True,6,1.4313676395971417,2.237252948458662,0.94805914
NECTIN3-AS1,7516,NECTIN3-AS1,True,3,0.028180188062537054,2.0676195299998144,0.76052064
PLCXD2,7520,PLCXD2,True,4,0.0043389210202287925,1.8370402298432627,0.4051524
SLC9C1,7531,SLC9C1,True,6,0.006071702448937571,1.8994820777993258,0.50523376
CCDC80,7540,CCDC80,True,15,0.5186858281025141,2.4748563535602313,2.9759188
AC026329.1,7551,AC026329.1,True,4,0.0025918446943796456,1.7092104429824075,0.1933149
YBX1P3,7582,YBX1P3,True,4,0.005941934778212962,1.871287568065846,0.46608528
GAP43,7588,GAP43,True,9,0.48955528060613984,2.190711183078644,1.5422615
POPDC2,7621,POPDC2,True,4,0.11543877846081538,2.181883226745549,1.0148762
PHBP8,7625,PHBP8,True,4,0.003372422178698624,1.659379166735624,0.09595589
AC126182.2,7638,AC126182.2,True,3,0.03363143356541068,1.9914904212836317,0.6490116
MYLK,7689,MYLK,True,13,0.13808010286679678,2.7215749380821195,2.1232262
MYLK-AS2,7690,MYLK-AS2,True,4,0.0011920316749687565,1.439645556481825,0.13143581
DUTP1,7705,DUTP1,True,4,0.0027720395126979314,1.7655785942349875,0.25282472
AC092903.2,7721,AC092903.2,True,4,0.010984234665798035,1.7902675031697557,0.31337425
AC079848.1,7726,AC079848.1,True,5,0.005268104899572706,1.9178483164810978,0.49823257
ALDH1L1,7727,ALDH1L1,True,4,0.004628156521998966,1.8896038266760296,0.4700093
AC063919.1,7731,AC063919.1,True,4,0.001589449792106987,1.5021961354076603,-0.014587233
AC112484.3,7769,AC112484.3,True,4,0.0030555359830911058,1.6960148986006576,0.15072013
EFCAB12,7791,EFCAB12,True,4,0.0033934609986975015,1.7729208221815698,0.26985484
TRH,7802,TRH,True,11,0.09709786729479564,2.4382960952721704,1.3949343
KY,7874,KY,True,6,0.0018596605323404855,1.4630889103790434,0.18593964
AC117382.2,7889,AC117382.2,True,4,0.0029108625798906313,1.8464266648650696,0.39434293
CLDN18,7904,CLDN18,True,4,0.0023728039628668858,1.720403392910063,0.20900317
AC016252.1,7905,AC016252.1,True,4,0.0007802174280328546,1.3058834221508182,0.06682291
NME9,7911,NME9,True,4,0.0033858589119629434,1.7217027448304811,0.2158741
RBP1,7934,RBP1,True,5,1.029366596636032,2.102372013569979,0.7345542
AC110716.2,7939,AC110716.2,True,4,0.0012793989630374076,1.1590488637980014,-0.021125268
PBX2P1,7988,PBX2P1,True,5,0.0026615531146125626,1.7225050263228672,0.24061653
LNCSRLR,7998,LNCSRLR,True,5,0.0010300688950939858,1.4064333256169221,-0.35726243
PLOD2,7999,PLOD2,True,3,0.39758033296080053,2.029362532688688,0.7269904
AC069528.1,8001,AC069528.1,True,8,0.007683296990407931,2.1383347297074926,0.88204384
HMGB1P30,8016,HMGB1P30,True,4,0.003465814671846501,1.7344260221919119,0.22901069
GYG1,8019,GYG1,True,3,0.2644497478932366,1.9653541233023255,0.67632157
TM4SF1,8029,TM4SF1,True,11,0.06099803986536535,2.3612201825934833,1.2584691
RPL32P9,8051,RPL32P9,True,4,0.00772082713392788,1.8490585032999178,0.39907637
SUCNR1,8080,SUCNR1,True,9,0.0105432511559576,1.9465027989322923,0.86816746
ATP5MGP5,8087,ATP5MGP5,True,4,0.00217107958396693,1.6526124368633446,0.09298364
ARHGEF26-AS1,8096,ARHGEF26-AS1,True,4,0.005208238110489019,1.9348741926690614,0.5334044
MME,8103,MME,True,3,0.1881185610056914,1.9969697270644726,0.82139814
